SlotID,trial,Alignment,tester,sitID,sampleID,Wgcolor,Wgside,Operator,TP_blue,TP_green,TP_red,Meancontrast_blue,Meancontrast_green,Meancontrast_red,Centercontrast_blue,Centercontrast_green,Centercontrast_red,spatialuniformity_blue,spatialuniformity_green,spatialuniformity_red
Slot1,Repeat3,Pattern,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00170775,0.00315476,0.00203009,10.2,16.4,13.9,10,26,6.6,2.6,2,1.8
Slot1,Repeat3,Pattern,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00163643,0.00344812,0.00226004,13.9,22.2,16.5,15,29,8.1,2.5,2.1,1.8
Slot3,Repeat1,Pattern,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00255715,0.00352124,0.00282218,27.2,23.3,30.3,17.9,31.7,10,2.2,1.6,1.5
Slot3,Repeat1,Pattern,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00226471,0.00344599,0.00280456,22.9,20.7,26.4,32.9,30.5,11.5,2.5,1.6,1.3
Slot3,Repeat1,Pattern,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00232094,0.00336615,0.00300353,41.1,13,20.4,23.3,16.4,18,2.5,1.5,1.5
Slot3,Repeat1,Pattern,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.0023089,0.00399643,0.00303869,23.8,13.2,29.8,20.8,20.1,11.3,2.4,1.9,1.7
Slot3,Repeat1,Pattern,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00190425,0.00368649,0.00220812,8.7,21.4,8.9,7,28.5,5,2.8,2.2,1.7
Slot3,Repeat1,Pattern,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.0019872,0.00396752,0.00286601,14.7,22.5,17.3,13.5,27.4,13.7,2.4,2.1,1.7
Slot3,Repeat2,Pattern,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00197953,0.00288997,0.00207267,24.4,29.9,32,27.8,32.3,8.2,2.4,1.9,1.5
Slot3,Repeat2,Pattern,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00148566,0.00220351,0.00162879,12.5,19.2,30.1,9.8,25.3,7.1,2.8,1.8,1.4
Slot3,Repeat2,Pattern,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00171742,0.00261896,0.00216858,21.9,14.8,19.3,9.8,14.1,8.9,2.8,1.7,1.5
Slot3,Repeat2,Pattern,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00147841,0.002526,0.00178225,21.1,10.7,28.7,11.3,14.8,7.8,2.4,2,1.7
Slot3,Repeat2,Pattern,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00138787,0.00273614,0.00157567,12.8,20.2,8.7,6.5,21.6,48.4,2.8,2.3,1.7
Slot3,Repeat2,Pattern,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00130036,0.00241431,0.00164579,20.2,18.4,18.3,599.4,20.5,10.5,2.3,2.1,1.7
Slot3,Repeat3,Pattern,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00067308,0.00075908,0.0004661,5.1,21.3,32.3,7.6,23.5,5.8,2.4,2,1.5
Slot3,Repeat3,Pattern,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00172707,0.00222569,0.00175077,16.2,19.1,26.8,11.5,25.5,13.5,2.6,1.6,1.4
Slot3,Repeat3,Pattern,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00067914,0.00078583,0.00052623,4.1,7.4,58.4,13,8.8,0.9,2.5,1.8,1.6
Slot3,Repeat3,Pattern,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00194115,0.00335117,0.00201146,26.2,11.2,35.5,33,18.1,11.5,2.4,2.1,1.7
Slot3,Repeat3,Pattern,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00036973,0.00045834,0.00021724,2.3,9.3,11.4,2,16.4,1,2.1,2.4,1.6
Slot3,Repeat3,Pattern,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00128106,0.0025334,0.00145335,12.6,11.9,14.3,46.7,19.1,2.3,2.3,2.5,1.7
Slot5,Repeat1,Pattern,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00259178,0.00348525,0.00267268,19.7,26.8,26.4,22.7,50,14.1,2.3,1.6,1.5
Slot5,Repeat1,Pattern,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00245492,0.00362371,0.00295892,20.4,14.2,20.4,17.3,23.9,15.7,2.6,1.5,1.4
Slot5,Repeat1,Pattern,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00255752,0.00397807,0.00315993,17.5,21.1,30.8,12.8,38.1,22.3,2.6,1.6,1.5
Slot5,Repeat1,Pattern,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00268594,0.00490768,0.00339988,14.1,7.9,15.3,11.2,10,7.3,2.5,1.9,1.8
Slot5,Repeat1,Pattern,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00188799,0.0041875,0.00277193,23.3,24.9,26.7,641.1,41.4,9.7,2.7,2.1,1.7
Slot5,Repeat1,Pattern,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00224081,0.0046776,0.00366401,91.7,25.2,26.5,12.3,33.2,3.2,2.5,2.2,1.8
Slot5,Repeat2,Pattern,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00241163,0.00337725,0.00270821,22.1,27,25.7,9.7,49.7,9.2,2.3,1.7,1.5
Slot5,Repeat2,Pattern,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00241502,0.00366576,0.00305858,16.6,14,21.2,14.3,22.9,10.6,2.5,1.5,1.4
Slot5,Repeat2,Pattern,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00246824,0.00397944,0.00324937,15.2,20.8,28.1,12.5,36.3,8.9,2.5,1.6,1.5
Slot5,Repeat2,Pattern,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00278087,0.00517314,0.00358984,14.8,7.9,15.7,10.7,10.1,7.1,2.5,2,1.7
Slot5,Repeat2,Pattern,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00188614,0.00439173,0.00299859,33.7,26.6,28.9,8.6,40.6,29,2.7,2.2,1.6
Slot5,Repeat2,Pattern,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00237809,0.0051641,0.00400311,20.6,22.9,24.6,10.1,34.1,17.3,2.5,2.3,1.7
Slot5,Repeat3,Pattern,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00257661,0.00362966,0.002695,35.6,27.4,25.6,25.5,52.6,22.7,2.4,1.6,1.5
Slot5,Repeat3,Pattern,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00215233,0.00347141,0.00275166,21.9,15.2,20.1,17,21.1,11.8,2.6,1.7,1.4
Slot5,Repeat3,Pattern,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00224735,0.00353095,0.00269443,15.8,24,27.3,12.8,37.1,10.3,2.6,1.5,1.5
Slot5,Repeat3,Pattern,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00199968,0.00381088,0.00268,39,8.1,15.3,10.5,9.7,6.6,2.4,2,1.7
Slot5,Repeat3,Pattern,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00148592,0.00312183,0.00184856,21,28.4,24.1,6.7,36,9.4,2.6,1.9,1.7
Slot5,Repeat3,Pattern,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00148021,0.00311242,0.00219022,30.9,24.9,26.1,314.5,28.3,10.3,2.5,2.1,1.8
Slot1,Repeat1,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,AM,0.00245441,0.00353006,0.00283655,19.5,23.7,24.7,17.8,33.4,69.1,2.4,1.8,1.6
Slot1,Repeat1,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,AM,0.00235568,0.00356992,0.00327419,17.1,12.6,20.1,9.6,19.2,8.6,2.5,1.8,1.5
Slot1,Repeat1,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,AM,0.00193394,0.00484997,0.00370402,11.9,11.7,19.9,6.6,23.8,7.3,2.6,3.9,2.3
Slot1,Repeat1,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,AM,0.00243976,0.00503375,0.00363093,12.7,13.5,18.4,7.5,24.6,7.4,2.4,2.8,1.6
Slot1,Repeat1,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,AM,0.00205939,0.00420797,0.00306347,12.4,15.1,14.5,8.5,29.2,47.9,2.7,2.2,1.8
Slot1,Repeat1,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,AM,0.00237145,0.00506859,0.00382636,15.2,20.3,17.6,9.4,30.8,8.8,2.5,2.2,1.7
Slot1,Repeat2,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,AM,0.00245285,0.00352468,0.00282678,25.3,22,28.1,15.5,33.3,12.6,2.4,1.8,1.6
Slot1,Repeat2,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,AM,0.00236319,0.00357304,0.00328627,15.7,12.6,19.2,10,19.4,8.1,2.5,1.8,1.5
Slot1,Repeat2,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,AM,0.00193885,0.00484239,0.00369848,9,11.8,19.4,7.1,23.8,8,2.6,3.9,2.3
Slot1,Repeat2,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,AM,0.00244279,0.00503101,0.00362892,21.3,12.9,18.7,7.9,24.3,17.7,2.4,2.8,1.6
Slot1,Repeat2,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,AM,0.00205999,0.00419427,0.00304937,10.4,15.2,14.3,8.3,29.6,13.4,2.6,2.2,1.8
Slot1,Repeat2,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,AM,0.00235494,0.00505825,0.00382559,17.2,20.1,17.5,9.2,30.4,7.4,2.5,2.2,1.7
Slot1,Repeat3,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,AM,0.0024401,0.00347746,0.00275851,20,22.8,26.3,25.5,33.5,19.8,2.4,1.8,1.6
Slot1,Repeat3,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,AM,0.00235536,0.00351659,0.00320415,16.8,13.1,20,9.1,19.6,10.8,2.5,1.8,1.5
Slot1,Repeat3,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,AM,0.00191161,0.00477224,0.00361895,9.8,11.9,19.8,7.8,23.9,7.6,2.6,3.9,2.3
Slot1,Repeat3,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,AM,0.00242711,0.00495336,0.0035569,27.4,13.4,18.1,7.7,24.4,8.5,2.4,2.8,1.7
Slot1,Repeat3,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,AM,0.00204586,0.00412597,0.00297797,10.7,15.2,14.8,8.5,29.5,12.3,2.6,2.2,1.8
Slot1,Repeat3,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,AM,0.00235386,0.00497762,0.00372093,16.3,20.4,16.8,12.6,30.8,20.1,2.5,2.2,1.8
Slot3,Repeat1,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,AM,0.00263832,0.00345175,0.00287175,25.9,25,31.3,12.4,30.8,11.3,2.2,1.6,1.5
Slot3,Repeat1,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,AM,0.00244868,0.00361079,0.00307432,16.6,19.4,25.3,11.1,32.7,24.9,2.4,1.5,1.3
Slot3,Repeat1,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,AM,0.00254432,0.0036551,0.00324199,39.4,11.8,20.1,14.4,16.5,8.7,2.5,1.5,1.5
Slot3,Repeat1,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,AM,0.00268252,0.00463601,0.00349658,48.6,13.9,26.3,12.4,21.3,12.9,2.4,1.8,1.7
Slot3,Repeat1,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,AM,0.00212176,0.00424384,0.00260064,126.6,19.2,10.3,9.5,29,6,2.7,2.2,1.7
Slot3,Repeat1,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,AM,0.00246796,0.00490201,0.00369221,14.4,20.3,17.7,10.2,29.3,15.4,2.4,2.2,1.8
Slot3,Repeat2,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,AM,0.00262258,0.00345886,0.00286858,40.4,24.6,33.6,13.2,31,23.5,2.2,1.6,1.5
Slot3,Repeat2,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,AM,0.00242527,0.00361901,0.00307159,31.9,20.4,25.3,11.3,32.1,9.9,2.4,1.5,1.3
Slot3,Repeat2,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,AM,0.00254116,0.00365404,0.00323686,21.6,11.5,19.5,18.5,16.7,8.4,2.6,1.5,1.5
Slot3,Repeat2,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,AM,0.00265307,0.00461961,0.00348539,27.1,13.7,29.6,11.4,21.2,11.8,2.4,1.8,1.7
Slot3,Repeat2,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,AM,0.00211577,0.00422971,0.00258612,10.7,19.6,10.5,8.4,29.4,6.8,2.7,2.2,1.7
Slot3,Repeat2,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,AM,0.00241602,0.00486819,0.00367812,15,21.2,18.1,10.1,29.4,9.7,2.4,2.2,1.7
Slot3,Repeat3,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,AM,0.00261078,0.0033858,0.00280249,27.1,26.3,33.7,13,30.8,9.6,2.2,1.6,1.5
Slot3,Repeat3,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,AM,0.0024099,0.0035502,0.00302771,19.5,23.8,24.7,11.3,32.5,14.4,2.3,1.5,1.3
Slot3,Repeat3,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,AM,0.00252825,0.00354655,0.00310852,39.4,12.2,20.8,13.1,16.4,7.7,2.5,1.5,1.5
Slot3,Repeat3,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,AM,0.00263482,0.00452277,0.00342676,25.7,13.6,28.9,12.8,21.3,18.8,2.4,1.8,1.7
Slot3,Repeat3,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,AM,0.00209767,0.00407585,0.00242528,11.5,20.5,9.8,8.2,29.1,5.4,2.7,2.2,1.7
Slot3,Repeat3,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,AM,0.00241904,0.0047644,0.00358995,13.7,20.9,18.8,8.8,29.2,6.6,2.5,2.2,1.7
Slot5,Repeat1,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,AM,0.00251352,0.00343361,0.00268486,92.8,26.8,27.9,204.1,51.5,7.7,2.4,1.6,1.5
Slot5,Repeat1,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,AM,0.00239276,0.00354538,0.00292628,24.1,14.6,19.5,12,23.3,9.4,2.6,1.5,1.4
Slot5,Repeat1,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,AM,0.00248657,0.0039388,0.00322225,27.2,22.1,28.5,16.1,37.6,15.2,2.5,1.6,1.5
Slot5,Repeat1,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,AM,0.00263413,0.00484338,0.00340794,19.8,8,15.4,11.4,10,6.1,2.5,1.9,1.7
Slot5,Repeat1,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,AM,0.00125585,0.00418969,0.00287641,13.6,26.5,28.8,15.5,41.7,12.7,9.4,2.1,1.7
Slot5,Repeat1,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,AM,0.00218809,0.00465415,0.00369573,23.4,25.4,24.7,13.3,33,9.8,2.6,2.2,1.8
Slot5,Repeat2,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,AM,0.00251918,0.0034352,0.00269907,43.9,28.8,26.1,33.5,52,9.8,2.3,1.6,1.5
Slot5,Repeat2,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,AM,0.00239462,0.00355019,0.00294595,48.8,14.3,20.8,12.1,23.2,15.3,2.5,1.5,1.4
Slot5,Repeat2,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,AM,0.00247544,0.00392505,0.00319827,19.7,21.9,29.3,19.9,37.1,39.4,2.5,1.6,1.5
Slot5,Repeat2,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,AM,0.00260544,0.0048036,0.0033972,18,8,15.3,23.4,10,7,2.5,1.9,1.7
Slot5,Repeat2,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,AM,0.00183313,0.00416258,0.00284716,33,24.9,27.3,58.7,40.3,10.7,2.7,2.1,1.7
Slot5,Repeat2,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,AM,0.0021586,0.00461558,0.00366542,21.8,25,24.8,16.6,33,11.4,2.5,2.2,1.8
Slot5,Repeat3,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,AM,0.00251223,0.00344578,0.00269743,35,26.9,27.1,16,51.1,270.8,2.3,1.6,1.5
Slot5,Repeat3,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,AM,0.00238739,0.00356074,0.00295204,25.9,14.4,19.9,17.8,23.4,10.1,2.5,1.5,1.4
Slot5,Repeat3,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,AM,0.00246796,0.00392349,0.0031996,19.7,21.7,29.3,13.4,37.3,15.5,2.5,1.6,1.5
Slot5,Repeat3,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,AM,0.0026135,0.00481775,0.00340317,20.4,7.9,15.3,10.6,10.1,6.6,2.5,1.9,1.7
Slot5,Repeat3,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,AM,0.00184141,0.00415618,0.00284319,40.4,25.6,25.1,9.2,41.5,7,2.7,2.1,1.7
Slot5,Repeat3,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,AM,0.00216724,0.00462359,0.00367409,18.1,25.3,25.4,12.2,33,13.9,2.5,2.2,1.8
Slot1,Repeat1,Manual_baddata,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00236724,0.00340972,0.00275138,24.9,24.3,25.2,31.9,33.1,6.9,2.4,1.8,1.6
Slot1,Repeat1,Manual_baddata,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00231175,0.00347257,0.00320628,17,13,18.9,11.6,19.4,15.9,2.5,1.8,1.5
Slot1,Repeat1,Manual_baddata,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00186549,0.00469437,0.00360407,9.6,11.8,19.3,7.3,23.9,12.2,2.6,3.9,2.3
Slot1,Repeat1,Manual_baddata,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.0023802,0.00492329,0.00356776,32.1,13.4,18.2,8.1,24.7,17.6,2.4,2.8,1.6
Slot1,Repeat1,Manual_baddata,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00200476,0.00409195,0.00300912,10.9,15.4,14.9,10.6,29.4,6.9,2.8,2.2,1.8
Slot1,Repeat1,Manual_baddata,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00232439,0.00499268,0.00377161,12.8,20.3,17.4,9.8,30.3,7.7,2.5,2.2,1.7
Slot1,Repeat2,Manual_baddata,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00242374,0.00349933,0.00279258,40.5,22.1,27.3,14.1,33.8,6.2,2.4,1.8,1.6
Slot1,Repeat2,Manual_baddata,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00234061,0.00354663,0.00323944,16.3,12.7,19.9,9.9,19.8,30.1,2.5,1.8,1.5
Slot1,Repeat2,Manual_baddata,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00191459,0.00479436,0.00365018,8.6,11.9,19.2,7.3,24.2,19.9,2.6,3.9,2.2
Slot1,Repeat2,Manual_baddata,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00241109,0.00403062,0.00358116,12.9,13.6,18.9,7.8,24.9,8.7,2.4,2,1.7
Slot1,Repeat2,Manual_baddata,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00194709,0.00415448,0.00297385,9.2,15.4,11.5,8.4,29.6,10,2.7,2.2,1.8
Slot1,Repeat2,Manual_baddata,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00233377,0.00499749,0.00376577,14.7,20.3,17.5,9.3,30.3,15.3,2.5,2.2,1.7
Slot1,Repeat3,Manual_baddata,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00237202,0.00342517,0.00273467,26.2,24.1,27.5,30.9,34.1,8.6,2.3,1.8,1.6
Slot1,Repeat3,Manual_baddata,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00229187,0.00348805,0.00319028,20.6,12.6,18.9,10.2,19.8,46.2,2.5,1.8,1.5
Slot1,Repeat3,Manual_baddata,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00185901,0.00469762,0.0035736,9.4,12,19.5,7.7,24.2,8.2,2.6,3.9,2.3
Slot1,Repeat3,Manual_baddata,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00237593,0.00493234,0.00353855,12.8,13.2,18.3,8.2,24.7,11.5,2.4,2.8,1.7
Slot1,Repeat3,Manual_baddata,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00190028,0.00412359,0.00295368,10.7,15.2,11.5,8.3,29.3,9.5,2.7,2.2,1.8
Slot1,Repeat3,Manual_baddata,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00232703,0.00500695,0.00374507,20.5,20.4,17.3,9.3,31.3,14.9,2.5,2.3,1.8
Slot3,Repeat1,Manual_baddata,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00266571,0.00350184,0.0028717,27.5,23.8,31.4,13.1,31.8,3.5,2.3,1.6,1.5
Slot3,Repeat1,Manual_baddata,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.0024468,0.00366918,0.0030894,30.8,19.8,22.7,11.5,32.9,7.1,2.4,1.5,1.3
Slot3,Repeat1,Manual_baddata,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00254201,0.00369593,0.00322431,232.6,11.5,20.2,11.1,16.9,7.9,2.6,1.5,1.5
Slot3,Repeat1,Manual_baddata,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.0026564,0.00464365,0.00348116,23.2,14.1,26.2,11.7,21.8,11.4,2.4,1.8,1.7
Slot3,Repeat1,Manual_baddata,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00211223,0.00424258,0.00258164,17.4,20.4,10.1,11.3,30.1,5.6,2.8,2.1,1.7
Slot3,Repeat1,Manual_baddata,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00241588,0.00487035,0.00367042,14.2,21.5,18.4,9,29.9,7.3,2.5,2.2,1.8
Slot3,Repeat2,Manual_baddata,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00142378,0.00170244,0.00086691,11.9,28.4,39,39.1,29.8,2.9,2.1,1.6,1.4
Slot3,Repeat2,Manual_baddata,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.0021642,0.00319366,0.00186978,9.2,15.8,29.8,9.1,34.1,12.7,2.2,1.6,1.2
Slot3,Repeat2,Manual_baddata,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00171228,0.00233341,0.00130971,17.6,8.7,17.3,21.2,17.9,3.2,2.4,1.5,1.3
Slot3,Repeat2,Manual_baddata,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00282399,0.00483823,0.00266237,21.8,15.6,25.6,9.5,28.8,6.4,2.4,2,1.7
Slot3,Repeat2,Manual_baddata,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00141735,0.00259141,0.00111904,7,16.4,12.2,17.4,24.7,3.1,2.5,1.7,1.5
Slot3,Repeat2,Manual_baddata,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00268142,0.00516146,0.00297937,14.5,18.4,19.2,7.3,29.8,24.6,2.4,2.2,1.7
Slot3,Repeat3,Manual_baddata,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00265612,0.00342888,0.00283228,29.4,23.1,33.8,16,30.3,15.7,2.3,1.6,1.5
Slot3,Repeat3,Manual_baddata,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00244445,0.00356314,0.0030251,18.3,20.8,23.6,10.4,32.4,42,2.3,1.5,1.3
Slot3,Repeat3,Manual_baddata,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00255411,0.00364809,0.00322288,21.7,11.6,19.8,12.3,16.7,6.2,2.5,1.5,1.5
Slot3,Repeat3,Manual_baddata,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00265853,0.00458021,0.00346288,40.2,13.7,26.8,11.3,21.3,11.7,2.4,1.8,1.7
Slot3,Repeat3,Manual_baddata,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00212935,0.0042343,0.00258642,205.6,19.8,9.5,8.8,29.5,4.8,2.6,2.1,1.7
Slot3,Repeat3,Manual_baddata,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00243915,0.00484397,0.00366897,129.8,21.4,17.9,9.2,29.4,10.3,2.4,2.2,1.7
Slot5,Repeat1,Manual_baddata,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00252107,0.00339758,0.00262479,38.1,28.8,25.6,17.4,52.2,7.5,2.4,1.6,1.5
