SlotID,trial,Alignment,tester,sitID,sampleID,Wgcolor,Wgside,Operator,TP_blue,TP_green,TP_red,Meancontrast_blue,Meancontrast_green,Meancontrast_red,Centercontrast_blue,Centercontrast_green,Centercontrast_red,spatialuniformity_blue,spatialuniformity_green,spatialuniformity_red
Slot5,Repeat1,Manual_baddata,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00240239,0.00350855,0.00288978,47.7,14.6,20.4,12.2,23.2,9.9,2.5,1.5,1.4
Slot5,Repeat1,Manual_baddata,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00249241,0.00385898,0.00310995,29.6,22.2,27.1,28.4,37.7,20.6,2.5,1.6,1.5
Slot5,Repeat1,Manual_baddata,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00261554,0.00471666,0.00332728,19.5,7.7,17.4,10.4,9.7,6.2,2.6,1.9,1.7
Slot5,Repeat1,Manual_baddata,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00182946,0.0040969,0.00275459,28.6,25.7,25.6,61.4,42,6.2,2.7,2.1,1.7
Slot5,Repeat1,Manual_baddata,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00216911,0.00456278,0.00358272,15.8,25.5,25.2,19.3,32.9,11.1,2.6,2.2,1.8
Slot5,Repeat2,Manual_baddata,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00249916,0.00344468,0.00269184,36.1,27.4,25.6,13.4,51.1,21.4,2.4,1.6,1.5
Slot5,Repeat2,Manual_baddata,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00236567,0.00357825,0.00297419,21.6,14.2,19.5,13.3,23,7.8,2.6,1.5,1.4
Slot5,Repeat2,Manual_baddata,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.0024631,0.00390301,0.00316882,27.9,21.4,28.1,15.1,37.6,17.9,2.5,1.6,1.5
Slot5,Repeat2,Manual_baddata,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00259778,0.00477928,0.00339176,18.3,7.7,15.5,13.2,9.7,6.1,2.5,1.9,1.7
Slot5,Repeat2,Manual_baddata,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00182627,0.0041072,0.00278887,16.6,26.8,27.1,8.8,41.5,7.2,2.7,2.1,1.7
Slot5,Repeat2,Manual_baddata,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00214341,0.0045879,0.00364496,27.8,25.9,25.1,18.1,33.2,16.3,2.5,2.2,1.8
Slot5,Repeat3,Manual_baddata,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00250114,0.00334582,0.00260633,40.9,31.7,26.3,88.4,52.8,88.3,2.4,1.6,1.5
Slot5,Repeat3,Manual_baddata,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00236963,0.00346203,0.00286712,23.9,15.4,19.2,16.5,23.4,7.9,2.6,1.5,1.4
Slot5,Repeat3,Manual_baddata,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00242953,0.00384027,0.0031182,20.4,23.3,26.8,20,38.2,8.6,2.5,1.6,1.5
Slot5,Repeat3,Manual_baddata,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00259071,0.00469334,0.00332685,18.2,7.7,15.6,12.8,9.6,19.6,2.5,1.9,1.7
Slot5,Repeat3,Manual_baddata,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00179287,0.00407206,0.00277112,18.3,26.8,24.1,8.9,42.6,4.6,2.7,2.1,1.7
Slot5,Repeat3,Manual_baddata,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00214478,0.00454607,0.00359233,19.4,26.3,25.2,12.9,33.3,13.7,2.5,2.2,1.8
Slot1,Repeat1,Manual_IQT4calibr,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00318981,0.00351742,0.00217294,141.2,23.2,27.0,15.0,33.0,19.4,2.4,1.8,1.6
Slot1,Repeat1,Manual_IQT4calibr,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00305162,0.00356100,0.00256218,23.7,13.4,19.8,8.8,19.4,11.8,2.5,1.8,1.5
Slot1,Repeat1,Manual_IQT4calibr,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00252767,0.00472613,0.00271968,12.6,12.5,20.1,7.3,23.7,24.8,2.6,3.9,2.3
Slot1,Repeat1,Manual_IQT4calibr,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00316190,0.00500138,0.00284243,15.0,13.7,18.9,8.3,24.5,8.2,2.6,2.8,1.6
Slot1,Repeat1,Manual_IQT4calibr,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00257052,0.00403242,0.00209289,8.4,16.3,11.3,8.2,28.7,4.9,2.8,2.2,1.8
Slot1,Repeat1,Manual_IQT4calibr,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00307542,0.00500494,0.00297707,11.0,19.8,17.3,7.9,29.2,8.2,2.6,2.2,1.7
Slot1,Repeat2,Manual_IQT4calibr,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00317618,0.00350016,0.00217944,21.8,23.6,24.7,18.6,33.4,7.4,2.4,1.8,1.6
Slot1,Repeat2,Manual_IQT4calibr,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00305868,0.00353781,0.00254249,15.6,13.3,20.0,8.5,19.7,20.7,2.5,1.8,1.5
Slot1,Repeat2,Manual_IQT4calibr,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00248051,0.00478708,0.00284863,13.6,12.3,20.0,7.4,24.0,20.2,2.6,3.9,2.3
Slot1,Repeat2,Manual_IQT4calibr,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00315337,0.00497218,0.00281963,43.9,13.6,18.8,7.8,24.5,9.3,2.5,2.8,1.7
Slot1,Repeat2,Manual_IQT4calibr,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00255388,0.00417134,0.00231837,12.0,15.9,11.3,7.1,29.5,13.8,2.7,2.2,1.8
Slot1,Repeat2,Manual_IQT4calibr,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00304415,0.00498648,0.00294154,12.6,20.5,18.3,9.4,29.3,128.3,2.6,2.2,1.7
Slot1,Repeat3,Manual_IQT4calibr,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00315586,0.00344402,0.00210814,28.0,22.3,25.2,17.7,32.9,7.7,2.4,1.8,1.6
Slot1,Repeat3,Manual_IQT4calibr,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00294121,0.00335825,0.00239690,21.5,13.9,19.8,11.5,19.6,9.0,2.5,1.8,1.5
Slot1,Repeat3,Manual_IQT4calibr,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00242085,0.00460434,0.00273302,11.2,12.7,19.2,7.4,23.8,7.7,2.7,3.8,2.3
Slot1,Repeat3,Manual_IQT4calibr,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00296750,0.00462467,0.00258044,14.5,14.2,18.7,8.8,24.1,8.8,2.6,2.8,1.6
Slot1,Repeat3,Manual_IQT4calibr,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00245045,0.00384773,0.00202281,19.5,16.9,11.1,9.5,28.9,7.8,2.7,2.2,1.8
Slot1,Repeat3,Manual_IQT4calibr,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00283434,0.00454213,0.00253674,18.9,22.1,18.0,9.9,29.8,8.0,2.7,2.2,1.7
Slot3,Repeat1,Manual_IQT4calibr,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00339700,0.00333471,0.00213670,24.3,25.7,34.4,12.6,31.2,11.5,2.2,1.6,1.5
Slot3,Repeat1,Manual_IQT4calibr,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00314959,0.00340344,0.00222441,19.3,27.1,24.7,13.0,32.7,9.4,2.4,1.5,1.4
Slot3,Repeat1,Manual_IQT4calibr,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00326403,0.00357580,0.00247747,27.3,12.8,19.9,10.5,16.6,14.6,2.6,1.5,1.5
Slot3,Repeat1,Manual_IQT4calibr,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00344782,0.00445473,0.00262655,24.5,14.4,28.9,12.8,21.3,16.1,2.5,1.8,1.7
Slot3,Repeat1,Manual_IQT4calibr,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00273094,0.00423136,0.00200622,19.8,20.3,9.3,9.2,27.8,4.1,2.7,2.2,1.7
Slot3,Repeat1,Manual_IQT4calibr,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00310633,0.00470555,0.00278651,11.1,22.0,17.6,9.4,29.1,7.6,2.5,2.1,1.7
Slot3,Repeat2,Manual_IQT4calibr,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00335788,0.00331035,0.00212179,41.0,26.6,30.7,11.8,31.3,6.6,2.3,1.6,1.5
Slot3,Repeat2,Manual_IQT4calibr,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00315184,0.00342380,0.00224102,74.3,22.6,25.6,12.8,33.2,9.1,2.4,1.5,1.3
Slot3,Repeat2,Manual_IQT4calibr,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00324369,0.00354814,0.00245839,22.8,12.8,21.2,12.5,16.8,8.8,2.6,1.5,1.5
Slot3,Repeat2,Manual_IQT4calibr,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00342145,0.00444077,0.00261730,70.9,14.4,30.7,14.7,21.0,13.3,2.5,1.8,1.7
Slot3,Repeat2,Manual_IQT4calibr,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00269814,0.00420353,0.00197681,12.1,20.7,9.3,9.2,28.6,4.9,2.7,2.2,1.7
Slot3,Repeat2,Manual_IQT4calibr,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00308052,0.00468938,0.00277090,9.5,21.4,18.0,7.8,29.5,7.3,2.6,2.2,1.7
Slot3,Repeat3,Manual_IQT4calibr,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00337833,0.00331257,0.00212129,27.5,26.2,32.5,12.6,31.5,10.6,2.3,1.6,1.5
Slot3,Repeat3,Manual_IQT4calibr,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00312390,0.00341901,0.00223285,17.5,22.7,22.8,27.6,32.9,17.7,2.4,1.5,1.4
Slot3,Repeat3,Manual_IQT4calibr,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00324056,0.00354048,0.00244836,26.8,12.6,20.3,13.9,16.7,18.8,2.6,1.5,1.5
Slot3,Repeat3,Manual_IQT4calibr,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00341419,0.00442603,0.00260757,24.3,14.7,29.9,12.1,21.1,14.4,2.5,1.8,1.7
Slot3,Repeat3,Manual_IQT4calibr,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00268851,0.00418192,0.00196390,28.7,20.9,9.1,1136.6,28.8,5.2,2.6,2.2,1.7
Slot3,Repeat3,Manual_IQT4calibr,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00307572,0.00467195,0.00275505,11.5,21.8,18.6,7.9,29.5,29.5,2.5,2.2,1.7
Slot5,Repeat1,Manual_IQT4calibr,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00322943,0.00345085,0.00202335,31.6,22.3,25.1,7.7,49.7,10.9,2.4,1.6,1.5
Slot5,Repeat1,Manual_IQT4calibr,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00304650,0.00342449,0.00222203,25.5,15.6,19.8,7.6,22.4,6.4,2.6,1.5,1.4
Slot5,Repeat1,Manual_IQT4calibr,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00315397,0.00373646,0.00234106,19.2,24.4,31.6,17.0,37.4,8.4,2.6,1.6,1.5
Slot5,Repeat1,Manual_IQT4calibr,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00332012,0.00457025,0.00252110,34.3,8.0,15.5,16.6,9.6,21.4,2.5,1.9,1.7
Slot5,Repeat1,Manual_IQT4calibr,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00233658,0.00398721,0.00203588,13.8,25.7,23.8,20.2,38.0,17.1,2.7,2.1,1.6
Slot5,Repeat1,Manual_IQT4calibr,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00277811,0.00440604,0.00265082,20.4,27.2,25.0,20.5,32.7,21.5,2.6,2.2,1.8
Slot5,Repeat2,Manual_IQT4calibr,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00323030,0.00344901,0.00202779,35.7,22.6,25.9,9.3,50.0,13.7,2.3,1.6,1.5
Slot5,Repeat2,Manual_IQT4calibr,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00308244,0.00350043,0.00226758,21.9,15.3,19.3,23.5,22.4,10.3,2.5,1.5,1.4
Slot5,Repeat2,Manual_IQT4calibr,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00317986,0.00374625,0.00233794,39.2,25.8,29.6,13.4,37.3,16.0,2.5,1.6,1.5
Slot5,Repeat2,Manual_IQT4calibr,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00340604,0.00467218,0.00258467,17.5,7.9,14.8,12.3,9.6,49.2,2.5,1.9,1.7
Slot5,Repeat2,Manual_IQT4calibr,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00237206,0.00400285,0.00204514,20.5,27.1,26.4,27.8,39.0,6.6,2.7,2.1,1.7
Slot5,Repeat2,Manual_IQT4calibr,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00284383,0.00451162,0.00273494,36.3,26.1,25.6,19.2,32.8,7.4,2.6,2.2,1.8
Slot5,Repeat3,Manual_IQT4calibr,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00323289,0.00342931,0.00202317,28.5,23.8,25.3,88.0,50.1,19.5,2.4,1.6,1.5
Slot5,Repeat3,Manual_IQT4calibr,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00304538,0.00345200,0.00223778,17.1,15.4,19.6,69.3,22.5,7.6,2.5,1.5,1.4
Slot5,Repeat3,Manual_IQT4calibr,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00315473,0.00374178,0.00234331,18.3,25.7,28.5,20.5,37.4,6.5,2.6,1.6,1.5
Slot5,Repeat3,Manual_IQT4calibr,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00335188,0.00459851,0.00255251,18.1,8.1,138.7,11.3,9.7,3.8,2.5,1.9,1.7
Slot5,Repeat3,Manual_IQT4calibr,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00233743,0.00401634,0.00206188,13.3,27.0,25.4,8.6,39.4,6.4,2.7,2.1,1.7
Slot5,Repeat3,Manual_IQT4calibr,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00279310,0.00444196,0.00269445,33.4,26.3,24.4,16.7,32.9,13.7,2.6,2.2,1.8
Slot1,Repeat1,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00237209,0.00337897,0.00259155,141.2,23.2,27.0,15.0,33.0,19.4,2.4,1.8,1.6
Slot1,Repeat1,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00227209,0.00341986,0.00305196,23.7,13.4,19.8,8.8,19.4,11.8,2.5,1.8,1.5
Slot1,Repeat1,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00188002,0.00453641,0.00324963,12.6,12.5,20.1,7.3,23.7,24.8,2.6,3.9,2.3
Slot1,Repeat1,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00234597,0.00479944,0.00338221,15.0,13.7,18.9,8.3,24.5,8.2,2.4,2.8,1.6
Slot1,Repeat1,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00190883,0.00387313,0.00249708,8.4,16.3,11.3,8.2,28.7,4.9,2.8,2.2,1.8
Slot1,Repeat1,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00228200,0.00481012,0.00355001,11.0,19.8,17.3,7.9,29.2,8.2,2.5,2.2,1.7
Slot1,Repeat2,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00236145,0.00336237,0.00259898,21.8,23.6,24.7,18.6,33.4,7.4,2.4,1.8,1.6
Slot1,Repeat2,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00227694,0.00339767,0.00302822,15.6,13.3,20.0,8.5,19.7,20.7,2.5,1.8,1.5
Slot1,Repeat2,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00184631,0.00459479,0.00340347,13.6,12.3,20.0,7.4,24.0,20.2,2.6,3.9,2.3
Slot1,Repeat2,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00234160,0.00477135,0.00335467,43.9,13.6,18.8,7.8,24.5,9.3,2.4,2.8,1.6
Slot1,Repeat2,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00189783,0.00400653,0.00276597,12.0,15.9,11.3,7.1,29.5,13.8,2.7,2.2,1.8
Slot1,Repeat2,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00226024,0.00479238,0.00350710,12.6,20.5,18.3,9.4,29.3,128.3,2.6,2.2,1.7
Slot1,Repeat3,Manual,IQT5,11,Slot1_11_Blue,Blue,Right,KN,0.00234732,0.00330850,0.00251385,28.0,22.3,25.2,17.7,32.9,7.7,2.4,1.8,1.6
Slot1,Repeat3,Manual,IQT5,12,Slot1_12_Blue,Blue,Right,KN,0.00218836,0.00322533,0.00285498,21.5,13.9,19.8,11.5,19.6,9.0,2.5,1.8,1.5
Slot1,Repeat3,Manual,IQT5,21,Slot1_21_Blue,Blue,Right,KN,0.00180052,0.00441986,0.00326488,11.2,12.7,19.2,7.4,23.8,7.7,2.7,3.8,2.3
Slot1,Repeat3,Manual,IQT5,22,Slot1_22_Blue,Blue,Right,KN,0.00220118,0.00443799,0.00307021,14.5,14.2,18.7,8.8,24.1,8.8,2.5,2.8,1.6
Slot1,Repeat3,Manual,IQT5,31,Slot1_31_Blue,Blue,Right,KN,0.00181877,0.00369629,0.00241334,19.5,16.9,11.1,9.5,28.9,7.8,2.7,2.2,1.8
Slot1,Repeat3,Manual,IQT5,32,Slot1_32_Blue,Blue,Right,KN,0.00210276,0.00436589,0.00302451,18.9,22.1,18.0,9.9,29.8,8.0,2.6,2.2,1.7
Slot3,Repeat1,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00253295,0.00320371,0.00254718,24.3,25.7,34.4,12.6,31.2,11.5,2.2,1.6,1.5
Slot3,Repeat1,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00234160,0.00327016,0.00265155,19.3,27.1,24.7,13.0,32.7,9.4,2.4,1.5,1.3
Slot3,Repeat1,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00242786,0.00343617,0.00295281,27.3,12.8,19.9,10.5,16.6,14.6,2.6,1.5,1.5
Slot3,Repeat1,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00256119,0.00427918,0.00313010,24.5,14.4,28.9,12.8,21.3,16.1,2.4,1.8,1.7
Slot3,Repeat1,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00202839,0.00406533,0.00239268,19.8,20.3,9.3,9.2,27.8,4.1,2.7,2.2,1.7
Slot3,Repeat1,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00230734,0.00452307,0.00332390,11.1,22.0,17.6,9.4,29.1,7.6,2.5,2.1,1.7
Slot3,Repeat2,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00250272,0.00318031,0.00252963,41.0,26.6,30.7,11.8,31.3,6.6,2.3,1.6,1.5
Slot3,Repeat2,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00234334,0.00328967,0.00267229,74.3,22.6,25.6,12.8,33.2,9.1,2.4,1.5,1.3
Slot3,Repeat2,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00241168,0.00340966,0.00293029,22.8,12.8,21.2,12.5,16.8,8.8,2.6,1.5,1.5
Slot3,Repeat2,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00254215,0.00426573,0.00311827,70.9,14.4,30.7,14.7,21.0,13.3,2.4,1.8,1.7
Slot3,Repeat2,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00200447,0.00403852,0.00235794,12.1,20.7,9.3,9.2,28.6,4.9,2.7,2.2,1.7
Slot3,Repeat2,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00228682,0.00450754,0.00330543,9.5,21.4,18.0,7.8,29.5,7.3,2.5,2.2,1.7
Slot3,Repeat3,Manual,IQT5,11,Slot3_11_Blue,Blue,Right,KN,0.00251620,0.00318253,0.00252785,27.5,26.2,32.5,12.6,31.5,10.6,2.2,1.6,1.5
Slot3,Repeat3,Manual,IQT5,12,Slot3_12_Blue,Blue,Right,KN,0.00232470,0.00328510,0.00266205,17.5,22.7,22.8,27.6,32.9,17.7,2.4,1.5,1.3
Slot3,Repeat3,Manual,IQT5,21,Slot3_21_Blue,Blue,Right,KN,0.00241031,0.00340230,0.00291837,26.8,12.6,20.3,13.9,16.7,18.8,2.6,1.5,1.5
Slot3,Repeat3,Manual,IQT5,22,Slot3_22_Blue,Blue,Right,KN,0.00253843,0.00425156,0.00310699,24.3,14.7,29.9,12.1,21.1,14.4,2.4,1.8,1.7
Slot3,Repeat3,Manual,IQT5,31,Slot3_31_Blue,Blue,Right,KN,0.00199579,0.00401770,0.00234246,28.7,20.9,9.1,1136.6,28.8,5.2,2.6,2.2,1.7
Slot3,Repeat3,Manual,IQT5,32,Slot3_32_Blue,Blue,Right,KN,0.00228558,0.00449074,0.00328661,11.5,21.8,18.6,7.9,29.5,29.5,2.5,2.2,1.7
Slot5,Repeat1,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00240285,0.00331507,0.00241158,31.6,22.3,25.1,7.7,49.7,10.9,2.4,1.6,1.5
Slot5,Repeat1,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00226617,0.00329061,0.00265007,25.5,15.6,19.8,7.6,22.4,6.4,2.6,1.5,1.4
Slot5,Repeat1,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00234605,0.00359054,0.00279027,19.2,24.4,31.6,17.0,37.4,8.4,2.6,1.6,1.5
Slot5,Repeat1,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00246664,0.00438982,0.00300678,34.3,8.0,15.5,16.6,9.6,21.4,2.5,1.9,1.7
Slot5,Repeat1,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00173535,0.00383133,0.00242735,13.8,25.7,23.8,20.2,38.0,17.1,2.7,2.1,1.6
Slot5,Repeat1,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00206213,0.00423457,0.00316165,20.4,27.2,25.0,20.5,32.7,21.5,2.6,2.2,1.8
Slot5,Repeat2,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00240409,0.00331332,0.00241663,35.7,22.6,25.9,9.3,50.0,13.7,2.3,1.6,1.5
Slot5,Repeat2,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00229365,0.00336340,0.00270458,21.9,15.3,19.3,23.5,22.4,10.3,2.5,1.5,1.4
Slot5,Repeat2,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00236257,0.00360009,0.00278620,39.2,25.8,29.6,13.4,37.3,16.0,2.5,1.6,1.5
Slot5,Repeat2,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00253162,0.00448767,0.00308283,17.5,7.9,14.8,12.3,9.6,49.2,2.5,1.9,1.7
Slot5,Repeat2,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00176219,0.00384643,0.00243841,20.5,27.1,26.4,27.8,39.0,6.6,2.7,2.1,1.7
Slot5,Repeat2,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00211257,0.00433597,0.00326234,36.3,26.1,25.6,19.2,32.8,7.4,2.5,2.2,1.8
Slot5,Repeat3,Manual,IQT5,11,Slot5_11_Blue,Blue,Right,KN,0.00240696,0.00329442,0.00241123,28.5,23.8,25.3,88.0,50.1,19.5,2.4,1.6,1.5
Slot5,Repeat3,Manual,IQT5,12,Slot5_12_Blue,Blue,Right,KN,0.00226543,0.00331696,0.00266892,17.1,15.4,19.6,69.3,22.5,7.6,2.5,1.5,1.4
Slot5,Repeat3,Manual,IQT5,21,Slot5_21_Blue,Blue,Right,KN,0.00234574,0.00359582,0.00279318,18.3,25.7,28.5,20.5,37.4,6.5,2.6,1.6,1.5
Slot5,Repeat3,Manual,IQT5,22,Slot5_22_Blue,Blue,Right,KN,0.00249095,0.00441692,0.00304436,18.1,8.1,138.7,11.3,9.7,3.8,2.5,1.9,1.7
Slot5,Repeat3,Manual,IQT5,31,Slot5_31_Blue,Blue,Right,KN,0.00173547,0.00385927,0.00245837,13.3,27.0,25.4,8.6,39.4,6.4,2.7,2.1,1.7
Slot5,Repeat3,Manual,IQT5,32,Slot5_32_Blue,Blue,Right,KN,0.00207402,0.00426913,0.00321383,33.4,26.3,24.4,16.7,32.9,13.7,2.5,2.2,1.8
