WaferID,SampleID,Wafer_orientation,WGColor,Trial,Operator,LEDcolor,Samplelocation,Samplenumber,Exitnumber,Cameranumber,MTF30_x,MTF30_y,MTF_x_15lp,MTF_y_15lp,MTF_x_7p5lp,MTF_y_7p5lp,CRA_dx_pixel,CRA_dy_pixel,raytilt_x_arcsec,raytilt_y_arcsec,rel_cross_pos_x_pixel,rel_cross_pos_y_pixel,CRA_x_arcmin,CRA_y_arcmin,CRA_x_raytilt_arcmin,CRA_y_raytilt_arcmin,Diff_CRA_x_arcmin,Diff_CRA_y_arcmin,Diff_CRA_x_raytilt_arcmin,Diff_CRA_y_raytilt_arcmin,Diff_rel_cross_pos_x_arcmin,Diff_rel_cross_pos_y_arcmin,Rel_CRA_x_arcmin,Rel_CRA_y_arcmin,Rel_CRA_x_raytilt_arcmin,Rel_CRA_y_raytilt_arcmin,Rel_rel_cross_pos_x_arcmin,Rel_rel_cross_pos_y_arcmin
19B251.13,19B251.13.12,clockwise90deg,BlueRight,2,Alex,green,12,2,1,1,22.1818,23.2174,0.483,0.512,0.7375,0.7645,7.207,-15.362,89.8,-174.4,9.4,-20,-1.7629,3.7577,-1.4967,2.9067,-1.9503,3.3722,-1.68,2.5483,-1.9324,3.3756,-1.7781,3.7474,-1.5133,2.9017,-1.7612,3.7425
19B251.13,19B251.13.22,clockwise90deg,BlueRight,2,Alex,green,22,3,1,1,22.55,24.5789,0.487,0.527,0.7485,0.7675,-5.069,-17.047,-90.4,-198.6,-2.8,-21.7,1.2399,4.1698,1.5067,3.31,1.0019,3.7851,1.26,2.9483,1.0029,3.7914,1.2248,4.1596,1.49,3.305,1.223,4.1583
19B251.13,19B251.13.21,clockwise90deg,BlueRight,2,Alex,green,21,4,1,1,21.125,24.4091,0.464,0.543,0.7405,0.7645,-1.339,-5.289,-35.4,-25.7,0.9,-9.9,0.32753,1.2937,0.59,0.42833,0.11692,1.0655,0.36,0.235,0.1223,1.0763,0.31237,1.2835,0.57333,0.42333,0.31799,1.272
19B251.13,19B251.13.31,clockwise90deg,BlueRight,2,Alex,green,31,5,1,1,15.8,18.2,0.316,0.341,0.609,0.564,-8.526,-6.132,-140.7,-38.7,-6.3,-10.7,2.0855,1.4999,2.345,0.645,1.825,1.2791,2.075,0.43667,1.8346,1.272,2.0704,1.4897,2.3283,0.64,2.0792,1.4677
19B251.13,19B251.13.32,clockwise90deg,BlueRight,2,Alex,green,32,6,1,1,19.28,19.4286,0.418,0.41,0.7235,0.7045,-5.858,-20.1,-103,-244.1,-3.6,-24.7,1.4329,4.9166,1.7167,4.0683,1.1372,4.5483,1.4167,3.7317,1.1252,4.5497,1.4178,4.9064,1.7,4.0633,1.4187,4.8922
19B251.13,19B251.13.11,clockwise90deg,BlueRight,3,Alex,blue,11,1,1,1,16.6071,20.75,0.347,0.444,0.6535,0.701,14.088,2.284,191.3,84.4,16.3,-2.3,-3.446,-0.55869,-3.1883,-1.4067,-3.5686,-0.7079,-3.3183,-1.535,-3.5713,-0.70937,-3.4375,-0.5511,-3.19,-1.3833,-3.4245,-0.5626
19B251.13,19B251.13.12,clockwise90deg,BlueRight,3,Alex,blue,12,2,1,1,17.3077,20.6875,0.369,0.439,0.65,0.698,11.862,-13.962,157.5,-154.6,14.1,-18.6,-2.9016,3.4152,-2.625,2.5767,-3.0505,3.2115,-2.7967,2.3933,-3.0576,3.2288,-2.893,3.4228,-2.6267,2.6,-2.8864,3.4245
19B251.13,19B251.13.22,clockwise90deg,BlueRight,3,Alex,blue,22,3,1,1,17.52,20.1818,0.373,0.436,0.6615,0.7115,-6.509,-13.58,-111.8,-148.5,-4.3,-18.2,1.5922,3.3218,1.8633,2.475,1.4251,3.1195,1.6867,2.295,1.4187,3.131,1.6007,3.3294,1.8617,2.4983,1.6144,3.3267
19B251.13,19B251.13.21,clockwise90deg,BlueRight,3,Alex,blue,21,4,1,1,16.24,20.8,0.329,0.456,0.627,0.7055,-2.214,0.958,-48.7,65.5,0,-3.7,0.54156,-0.23434,0.81167,-1.0917,0.39089,-0.38648,0.66167,-1.2067,0.39137,-0.36691,0.55013,-0.22675,0.81,-1.0683,0.5626,-0.22015
19B251.13,19B251.13.31,clockwise90deg,BlueRight,3,Alex,blue,31,5,1,1,6.8762,5.7805,0.04,0.055,0.248,0.138,-13.248,0.292,-210.6,55.5,-11,-4.3,3.2406,-0.071426,3.51,-0.925,3.0603,-0.22577,3.3283,-1.0517,3.0576,-0.22015,3.2491,-0.063843,3.5083,-0.90167,3.2533,-0.073383
19B251.13,19B251.13.32,clockwise90deg,BlueRight,3,Alex,blue,32,6,1,1,16.7778,13.7949,0.353,0.257,0.666,0.6135,-7.264,-20.136,-122.6,-245,-5,-24.7,1.7768,4.9254,2.0433,4.0833,1.5997,4.7276,1.8467,3.8967,1.59,4.7209,1.7854,4.933,2.0417,4.1067,1.7856,4.9166
19B251.13,19B251.13.11,clockwise90deg,BlueRight,3,Alex,green,11,1,1,1,21.0833,22.625,0.471,0.488,0.7465,0.7515,8.523,-5.79,108.9,-33.6,10.8,-10.4,-2.0848,1.4163,-1.815,0.56,-2.2639,1.1947,-2.0067,0.36667,-2.2749,1.1986,-2.1,1.406,-1.8317,0.555,-2.1036,1.3943
19B251.13,19B251.13.12,clockwise90deg,BlueRight,3,Alex,green,12,2,1,1,21.9048,23.125,0.474,0.508,0.733,0.763,7.24,-15.197,90.4,-171.3,9.5,-19.8,-1.771,3.7173,-1.5067,2.855,-1.9596,3.3269,-1.69,2.4933,-1.9569,3.3267,-1.7861,3.707,-1.5233,2.85,-1.7856,3.6936
19B251.13,19B251.13.22,clockwise90deg,BlueRight,3,Alex,green,22,3,1,1,22.3636,24.5,0.482,0.526,0.7455,0.7635,-4.889,-17.017,-87.7,-198.6,-2.7,-21.6,1.1959,4.1625,1.4617,3.31,0.95202,3.8257,1.21,3.015,0.95397,3.8159,1.1807,4.1522,1.445,3.305,1.1986,4.1339
19B251.13,19B251.13.21,clockwise90deg,BlueRight,3,Alex,green,21,4,1,1,20.8462,24.5238,0.458,0.544,0.736,0.7655,-1.398,-5.275,-37.1,-26.3,0.8,-9.9,0.34196,1.2903,0.61833,0.43833,0.11521,1.0609,0.385,0.23,0.1223,1.0763,0.3268,1.28,0.60167,0.43333,0.34245,1.272
19B251.13,19B251.13.31,clockwise90deg,BlueRight,3,Alex,green,31,5,1,1,15.6667,17.8333,0.314,0.337,0.6055,0.5605,-8.533,-6.148,-141.1,-38.4,-6.3,-10.8,2.0872,1.5039,2.3517,0.64,1.8182,1.2937,2.0633,0.46667,1.8101,1.2964,2.0721,1.4936,2.335,0.635,2.0792,1.4921
19B251.13,19B251.13.32,clockwise90deg,BlueRight,3,Alex,green,32,6,1,1,19,18.8947,0.409,0.398,0.7075,0.6935,-5.781,-20.035,-101,-242.3,-3.6,-24.6,1.4141,4.9007,1.6833,4.0383,1.123,4.5446,1.375,3.7183,1.1252,4.5253,1.3989,4.8905,1.6667,4.0333,1.4187,4.8677
19B251.13,19B251.13.11,counterclockwise90deg,BlueRight,1,James,blue,11,1,1,1,16.875,19.8148,0.352,0.441,0.6685,0.6985,-12.235,-3.107,-172,-109.2,-10.1,-7.7,2.9928,0.76,2.8667,1.82,2.7257,0.40703,2.58,1.435,2.7396,0.39137,2.9977,0.77419,2.875,1.845,3.0087,0.75829
19B251.13,19B251.13.12,counterclockwise90deg,BlueRight,1,James,blue,12,2,1,1,18.48,20.6,0.41,0.436,0.6795,0.6985,-9.62,16.609,-134.1,180.3,-7.4,12,2.3531,-4.0627,2.235,-3.005,2.0956,-4.2325,1.95,-3.2183,2.0792,-4.2317,2.358,-4.0485,2.2433,-2.98,2.3482,-4.0605
19B251.13,19B251.13.22,counterclockwise90deg,BlueRight,1,James,blue,22,3,1,1,18,17.6667,0.388,0.384,0.69,0.691,6.781,16.336,107,176.7,9,11.7,-1.6587,-3.9959,-1.7833,-2.945,-1.8064,-4.1676,-1.9633,-3.155,-1.8101,-4.1583,-1.6538,-3.9817,-1.775,-2.92,-1.6633,-3.9871
19B251.13,19B251.13.21,counterclockwise90deg,BlueRight,1,James,blue,21,4,1,1,16.1724,19.7083,0.338,0.425,0.6435,0.6915,1.9,-1.505,34.7,-85.6,4.1,-6.1,-0.46476,0.36814,-0.57833,1.4267,-0.63182,0.136,-0.77333,1.145,-0.63598,0.1223,-0.45986,0.38232,-0.57,1.4517,-0.46476,0.36691
19B251.13,19B251.13.31,counterclockwise90deg,BlueRight,1,James,blue,31,5,1,1,7.3553,5.9431,0.047,0.084,0.289,0.155,14.126,-0.62,214.9,-71.7,16.3,-5.3,-3.4553,0.15166,-3.5817,1.195,-3.6165,-0.13405,-3.7733,0.865,-3.6202,-0.1223,-3.4505,0.16584,-3.5733,1.22,-3.449,0.17123
19B251.13,19B251.13.32,counterclockwise90deg,BlueRight,1,James,blue,32,6,1,1,17,16.0741,0.361,0.331,0.6685,0.6385,8.809,20.654,137.1,239.9,11,16,-2.1548,-5.0521,-2.285,-3.9983,-2.2866,-5.2192,-2.435,-4.2083,-2.2993,-5.2102,-2.1499,-5.038,-2.2767,-3.9733,-2.1526,-5.0389
19B251.13,19B251.13.11,counterclockwise90deg,BlueRight,1,James,green,11,1,1,1,19.8,21.68,0.438,0.48,0.7105,0.7495,-6.643,5.308,-90.5,14.4,-4.5,0.7,1.6249,-1.2984,1.5083,-0.24,1.4026,-1.5626,1.2667,-0.54,1.4187,-1.5655,1.6176,-1.2986,1.5083,-0.24,1.6144,-1.2964
19B251.13,19B251.13.12,counterclockwise90deg,BlueRight,1,James,green,12,2,1,1,21.5833,22.7273,0.478,0.501,0.7495,0.757,-4.927,18.013,-64.9,200.5,-2.8,13.4,1.2052,-4.4061,1.0817,-3.3417,0.99507,-4.6033,0.85167,-3.58,1.0029,-4.5986,1.1978,-4.4064,1.0817,-3.3417,1.1986,-4.403
19B251.13,19B251.13.22,counterclockwise90deg,BlueRight,1,James,green,22,3,1,1,23.2857,24.6,0.513,0.528,0.772,0.7735,6.792,18.862,107,213.6,9,14.2,-1.6614,-4.6138,-1.7833,-3.56,-1.8091,-4.7779,-1.9633,-3.765,-1.8101,-4.7699,-1.6687,-4.6141,-1.7833,-3.56,-1.6878,-4.5986
19B251.13,19B251.13.21,counterclockwise90deg,BlueRight,1,James,green,21,4,1,1,21.04,24.8182,0.475,0.529,0.7415,0.7745,1.777,5.08,33.8,10.6,3.9,0.4,-0.43467,-1.2426,-0.56333,-0.17667,-0.59807,-1.4544,-0.74167,-0.43667,-0.58706,-1.4432,-0.44201,-1.2429,-0.56333,-0.17667,-0.4403,-1.223
19B251.13,19B251.13.31,counterclockwise90deg,BlueRight,1,James,green,31,5,1,1,15.9565,20,0.322,0.361,0.611,0.579,8.023,6.891,125.2,38.2,10.2,2.3,-1.9625,-1.6856,-2.0867,-0.63667,-2.098,-1.9119,-2.24,-0.89833,-2.1036,-1.9324,-1.9698,-1.6858,-2.0867,-0.63667,-1.9813,-1.6878
19B251.13,19B251.13.32,counterclockwise90deg,BlueRight,1,James,green,32,6,1,1,20.3043,21.2174,0.45,0.461,0.7365,0.7215,5.217,22.054,83.5,260.1,7.4,17.4,-1.2761,-5.3946,-1.3917,-4.335,-1.4045,-5.5585,-1.5433,-4.5317,-1.4187,-5.5526,-1.2835,-5.3948,-1.3917,-4.335,-1.2964,-5.3814
19B251.13,19B251.13.11,counterclockwise90deg,BlueRight,2,James,blue,11,1,1,1,16.8148,20.2222,0.353,0.445,0.659,0.704,-12.347,-3.106,-173.7,-109.4,-10.2,-7.7,3.0202,0.75976,2.895,1.8233,2.7313,0.4584,2.5683,1.4667,2.7396,0.4403,3.0251,0.77394,2.9033,1.8483,3.0331,0.75829
19B251.13,19B251.13.12,counterclockwise90deg,BlueRight,2,James,blue,12,2,1,1,18.5833,20.7368,0.399,0.441,0.696,0.7045,-9.486,16.017,-132,172.2,-7.3,11.4,2.3204,-3.9179,2.2,-2.87,2.063,-4.0877,1.915,-3.0817,2.0547,-4.085,2.3253,-3.9037,2.2083,-2.845,2.3238,-3.9137
19B251.13,19B251.13.22,counterclockwise90deg,BlueRight,2,James,blue,22,3,1,1,18.1667,19,0.39,0.411,0.688,0.7005,7.425,15.619,116,165.6,9.6,11,-1.8162,-3.8205,-1.9333,-2.76,-1.9615,-3.9849,-2.105,-2.9717,-1.9569,-3.9871,-1.8113,-3.8064,-1.925,-2.735,-1.8101,-3.8159
19B251.13,19B251.13.21,counterclockwise90deg,BlueRight,2,James,blue,21,4,1,1,16,19.56,0.335,0.421,0.6375,0.6985,2.52,-1.071,44.2,-79.6,4.7,-5.7,-0.61641,0.26198,-0.73667,1.3267,-0.78544,0.030087,-0.925,1.0517,-0.78275,0.024461,-0.61152,0.27616,-0.72833,1.3517,-0.61152,0.26907
19B251.13,19B251.13.31,counterclockwise90deg,BlueRight,2,James,blue,31,5,1,1,7.2692,6.0099,0.045,0.082,0.282,0.164,14.864,-1.848,225.2,-90.8,17,-6.5,-3.6359,0.45204,-3.7533,1.5133,-3.7902,0.20816,-3.9367,1.2217,-3.7914,0.22015,-3.631,0.46622,-3.745,1.5383,-3.6202,0.46476
19B251.13,19B251.13.32,counterclockwise90deg,BlueRight,2,James,blue,32,6,1,1,17.2083,17.8462,0.364,0.377,0.662,0.6665,9.171,20.418,142.7,236.5,11.3,15.8,-2.2433,-4.9944,-2.3783,-3.9417,-2.3756,-5.149,-2.52,-4.1417,-2.3727,-5.1612,-2.2384,-4.9802,-2.37,-3.9167,-2.2259,-4.99
19B251.13,19B251.13.11,counterclockwise90deg,BlueRight,2,James,green,11,1,1,1,20,21.5,0.445,0.473,0.7275,0.742,-6.736,5.425,-91.1,15.7,-4.6,0.8,1.6477,-1.327,1.5183,-0.26167,1.4239,-1.5697,1.2883,-0.55333,1.4432,-1.5655,1.6403,-1.3272,1.5183,-0.26167,1.6389,-1.3209
19B251.13,19B251.13.12,counterclockwise90deg,BlueRight,2,James,green,12,2,1,1,21.3333,22.4783,0.475,0.5,0.746,0.757,-4.67,17.497,-60.2,192.9,-2.5,12.9,1.1423,-4.2799,1.0033,-3.215,0.94786,-4.4722,0.785,-3.4517,0.95397,-4.4763,1.135,-4.2802,1.0033,-3.215,1.1252,-4.2807
19B251.13,19B251.13.22,counterclockwise90deg,BlueRight,2,James,green,22,3,1,1,23.0455,24.1111,0.507,0.523,0.763,0.7605,6.478,18.815,102.9,212.6,8.6,14.2,-1.5846,-4.6023,-1.715,-3.5433,-1.734,-4.7579,-1.9067,-3.7517,-1.7123,-4.7699,-1.5919,-4.6026,-1.715,-3.5433,-1.59,-4.5986
19B251.13,19B251.13.21,counterclockwise90deg,BlueRight,2,James,green,21,4,1,1,21.32,25.4762,0.47,0.536,0.7395,0.7725,2.457,5.45,43.9,16.4,4.6,0.8,-0.601,-1.3331,-0.73167,-0.27333,-0.76269,-1.5246,-0.92333,-0.51,-0.75829,-1.5166,-0.60834,-1.3334,-0.73167,-0.27333,-0.61152,-1.3209
19B251.13,19B251.13.31,counterclockwise90deg,BlueRight,2,James,green,31,5,1,1,15.9565,19.5,0.322,0.355,0.6125,0.5795,8.648,5.576,134.6,18.5,10.8,0.9,-2.1154,-1.3639,-2.2433,-0.30833,-2.2533,-1.5721,-2.4083,-0.55667,-2.2504,-1.5655,-2.1227,-1.3642,-2.2433,-0.30833,-2.1281,-1.3453
19B251.13,19B251.13.32,counterclockwise90deg,BlueRight,2,James,green,32,6,1,1,20.5652,23.0476,0.453,0.499,0.7435,0.7385,5.469,21.921,88,257.8,7.6,17.3,-1.3378,-5.3621,-1.4667,-4.2967,-1.4672,-5.523,-1.6167,-4.515,-1.4677,-5.5282,-1.3451,-5.3623,-1.4667,-4.2967,-1.3453,-5.3569
19B167.04,19B167.04.11,counterclockwise90deg,RedRight,1,James,red,11,1,1,1,18.2692,18.3846,0.409,0.405,0.7585,0.7485,-9.226,1.601,-128.4,-40.1,-7.1,-3,2.2568,-0.39162,2.14,0.66833,1.7842,-0.86958,1.65,0.15,1.7856,-0.88059,2.2506,-0.40556,2.14,0.65667,2.2504,-0.41584
19B167.04,19B167.04.12,counterclockwise90deg,RedRight,1,James,red,12,2,1,1,17.7018,11.5614,0.424,0.149,0.498,0.6315,-8.851,16.343,-123,176.4,-6.7,11.7,2.165,-3.9976,2.05,-2.94,1.6313,-4.4054,1.495,-3.395,1.6389,-4.403,2.1589,-4.0116,2.05,-2.9517,2.1526,-4.0116
19B167.04,19B167.04.22,counterclockwise90deg,RedRight,1,James,red,22,3,1,1,19,16.1923,0.414,0.336,0.77,0.7395,7.705,9.591,120.9,76.9,9.9,5,-1.8847,-2.346,-2.015,-1.2817,-2.2932,-2.7939,-2.435,-1.7783,-2.2993,-2.813,-1.8908,-2.36,-2.015,-1.2933,-1.9079,-2.3727
19B167.04,19B167.04.21,counterclockwise90deg,RedRight,1,James,red,21,4,1,1,18.4828,15.5882,0.425,0.32,0.7955,0.7475,4.193,1.795,68.4,-37.3,6.4,-2.8,-1.0256,-0.43907,-1.14,0.62167,-1.4899,-0.99898,-1.6267,0.018333,-1.4921,-1.0029,-1.0318,-0.45302,-1.14,0.61,-1.0518,-0.46476
19B167.04,19B167.04.31,counterclockwise90deg,RedRight,1,James,red,31,5,1,1,19.4643,15.6579,0.44,0.325,0.797,0.7455,8.645,-4.538,134.1,-130.1,10.8,-9.2,-2.1146,1.11,-2.235,2.1683,-2.5339,0.57777,-2.6833,1.5833,-2.5195,0.58706,-2.1208,1.0961,-2.235,2.1567,-2.1281,1.1007
19B167.04,19B167.04.32,counterclockwise90deg,RedRight,1,James,red,32,6,1,1,19.8929,16.0833,0.455,0.344,0.8065,0.803,9.282,18.546,143.7,209.2,11.5,13.9,-2.2705,-4.5365,-2.395,-3.4867,-2.723,-4.9851,-2.87,-3.99,-2.7396,-4.99,-2.2766,-4.5505,-2.395,-3.4983,-2.2993,-4.5497
19B167.04,19B167.04.11,counterclockwise90deg,RedRight,1,James,green,11,1,1,1,16.92,9.6786,0.353,0.07,0.5895,0.436,-14.212,-3.643,-201.6,-116.4,-12,-8.3,3.4764,0.89111,3.36,1.94,3.1334,0.52175,2.9933,1.54,3.131,0.53814,3.469,0.89087,3.36,1.94,3.449,0.90505
19B167.04,19B167.04.12,counterclockwise90deg,RedRight,1,James,green,12,2,1,1,5.0194,7.8194,0.091,0.065,0.122,0.323,-10.59,16.695,-147.4,182.1,-8.4,12.1,2.5904,-4.0837,2.4567,-3.035,2.236,-4.299,2.08,-3.3067,2.2259,-4.3051,2.5831,-4.084,2.4567,-3.035,2.5684,-4.085
19B167.04,19B167.04.22,counterclockwise90deg,RedRight,1,James,green,22,3,1,1,12.5789,10.9259,0.225,0.239,0.5415,0.437,10.195,8.629,157.7,62.2,12.4,4,-2.4938,-2.1107,-2.6283,-1.0367,-2.7156,-2.3671,-2.88,-1.3333,-2.7152,-2.3727,-2.5011,-2.111,-2.6283,-1.0367,-2.5195,-2.1036
19B167.04,19B167.04.21,counterclockwise90deg,RedRight,1,James,green,21,4,1,1,13.7949,10.2321,0.257,0.132,0.5905,0.475,5.895,-1.212,94.4,-81.5,8.1,-5.9,-1.442,0.29647,-1.5733,1.3583,-1.7235,-0.08121,-1.88,0.945,-1.7367,-0.073383,-1.4493,0.29622,-1.5733,1.3583,-1.4677,0.31799
19B167.04,19B167.04.31,counterclockwise90deg,RedRight,1,James,green,31,5,1,1,14.3,11.3103,0.279,0.222,0.606,0.4895,13.932,-9.543,211.4,-203.4,16.1,-14.2,-3.4079,2.3343,-3.5233,3.39,-3.608,1.9552,-3.7417,2.97,-3.5957,1.9569,-3.4152,2.3341,-3.5233,3.39,-3.4245,2.3482
19B167.04,19B167.04.32,counterclockwise90deg,RedRight,1,James,green,32,6,1,1,13.2273,10.9615,0.224,0.188,0.613,0.5085,11.552,21.469,177.7,251.8,13.7,16.8,-2.8257,-5.2515,-2.9617,-4.1967,-3.0799,-5.4787,-3.2367,-4.4567,-3.0821,-5.4792,-2.8331,-5.2517,-2.9617,-4.1967,-2.8375,-5.2346
19B167.04,19B167.04.11,counterclockwise90deg,RedRight,2,James,red,11,1,1,1,18.037,18.16,0.41,0.4,0.7575,0.7515,-9.523,1.308,-132.1,-44.1,-7.4,-3.3,2.3294,-0.31995,2.2017,0.735,1.837,-0.77247,1.6967,0.24333,1.859,-0.78275,2.3233,-0.33389,2.2017,0.72333,2.3238,-0.34245
19B167.04,19B167.04.12,counterclockwise90deg,RedRight,2,James,red,12,2,1,1,17.8276,11.3276,0.431,0.133,0.502,0.617,-9.125,16.86,-126.3,183.4,-7,12.2,2.2321,-4.1241,2.105,-3.0567,1.6978,-4.5294,1.5517,-3.52,1.7123,-4.5253,2.2259,-4.138,2.105,-3.0683,2.2259,-4.1339
19B167.04,19B167.04.22,counterclockwise90deg,RedRight,2,James,red,22,3,1,1,18.4,15.3226,0.394,0.31,0.761,0.735,7.356,9.928,115.6,82.1,9.5,5.3,-1.7993,-2.4285,-1.9267,-1.3683,-2.213,-2.8649,-2.3733,-1.86,-2.2015,-2.8619,-1.8055,-2.4424,-1.9267,-1.38,-1.8101,-2.4461
19B167.04,19B167.04.21,counterclockwise90deg,RedRight,2,James,red,21,4,1,1,18.7647,15.5152,0.441,0.317,0.789,0.736,3.684,2.465,61.6,-28.5,5.9,-2.2,-0.90114,-0.60296,-1.0267,0.475,-1.3551,-1.144,-1.5083,-0.115,-1.3698,-1.1497,-0.90725,-0.6169,-1.0267,0.46333,-0.92951,-0.61152
19B167.04,19B167.04.31,counterclockwise90deg,RedRight,2,James,red,31,5,1,1,19.5185,15.5526,0.44,0.321,0.812,0.7385,9.089,-3.919,141.1,-121.8,11.3,-8.6,-2.2233,0.95862,-2.3517,2.03,-2.6623,0.40825,-2.81,1.445,-2.6662,0.41584,-2.2294,0.94468,-2.3517,2.0183,-2.2504,0.95397
19B167.04,19B167.04.32,counterclockwise90deg,RedRight,2,James,red,32,6,1,1,20.0833,16.3235,0.459,0.351,0.806,0.7975,9.532,18.709,147.4,211.4,11.7,14.1,-2.3316,-4.5764,-2.4567,-3.5233,-2.781,-5.0282,-2.9267,-4.0217,-2.7885,-5.0389,-2.3377,-4.5903,-2.4567,-3.535,-2.3482,-4.5986
19B167.04,19B167.04.11,counterclockwise90deg,RedRight,2,James,green,11,1,1,1,17,9.7321,0.354,0.075,0.5915,0.44,-14.679,-3.92,-208.1,-122,-12.5,-8.6,3.5906,0.95887,3.4683,2.0333,3.243,0.57043,3.0983,1.5933,3.2288,0.58706,3.5833,0.95862,3.4683,2.0333,3.5713,0.97844
19B167.04,19B167.04.12,counterclockwise90deg,RedRight,2,James,green,12,2,1,1,4.961,7.6901,0.091,0.062,0.12,0.3135,-10.349,16.834,-143.6,183.5,-8.2,12.2,2.5315,-4.1177,2.3933,-3.0583,2.1787,-4.3328,2.0233,-3.3283,2.177,-4.3296,2.5241,-4.118,2.3933,-3.0583,2.5195,-4.1094
19B167.04,19B167.04.22,counterclockwise90deg,RedRight,2,James,green,22,3,1,1,12.2632,10.3704,0.21,0.239,0.534,0.425,10.113,8.888,156,67.8,12.3,4.2,-2.4737,-2.1741,-2.6,-1.13,-2.7061,-2.404,-2.8433,-1.41,-2.7152,-2.3972,-2.4811,-2.1743,-2.6,-1.13,-2.495,-2.1526
19B167.04,19B167.04.21,counterclockwise90deg,RedRight,2,James,green,21,4,1,1,13.8974,10.375,0.261,0.137,0.592,0.4825,5.433,-0.953,87.6,-77.9,7.6,-5.6,-1.329,0.23311,-1.46,1.2983,-1.5846,-0.15533,-1.7283,0.86,-1.59,-0.14677,-1.3363,0.23287,-1.46,1.2983,-1.3453,0.24461
19B167.04,19B167.04.31,counterclockwise90deg,RedRight,2,James,green,31,5,1,1,14.2667,11.0741,0.278,0.221,0.607,0.4855,14.318,-9.056,218.1,-196.7,16.5,-13.7,-3.5023,2.2152,-3.635,3.2783,-3.7085,1.8326,-3.87,2.8583,-3.7181,1.8346,-3.5096,2.2149,-3.635,3.2783,-3.5224,2.2259
19B167.04,19B167.04.32,counterclockwise90deg,RedRight,2,James,green,32,6,1,1,13.2444,11.2973,0.224,0.202,0.613,0.5175,11.636,21.447,178.2,251.5,13.8,16.8,-2.8463,-5.2461,-2.97,-4.1917,-3.1366,-5.4604,-3.2867,-4.4533,-3.131,-5.4548,-2.8536,-5.2464,-2.97,-4.1917,-2.8619,-5.2346
